Year,Country,Indicator Name,Indicator Code,Indicator Value
1984,China,Urban population (% of total population),SP.URB.TOTL.IN.ZS,22.203
1984,India,Population density (people per sq. km of land area),EN.POP.DNST,256.5914577
1984,India,Population growth (annual %),SP.POP.GROW,2.262755052
1984,India,Population in largest city,EN.URB.LCTY,10380146
1984,India,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,5.642705162
1984,India,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,10.33170304
1984,India,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1984,India,Rural population (% of total population),SP.RUR.TOTL.ZS,75.887
1984,India,Urban population (% of total population),SP.URB.TOTL.IN.ZS,24.113
1985,European Union,Population density (people per sq. km of land area),EN.POP.DNST,115.1406908
1985,European Union,Population growth (annual %),SP.POP.GROW,0.236297296
1985,European Union,Population in largest city,EN.URB.LCTY,
1985,European Union,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,15.73029318
1985,European Union,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,15.99398803
1985,European Union,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1985,European Union,Rural population (% of total population),SP.RUR.TOTL.ZS,31.52134249
1985,European Union,Urban population (% of total population),SP.URB.TOTL.IN.ZS,68.47865751
1985,China,Population density (people per sq. km of land area),EN.POP.DNST,111.9527068
1985,China,Population growth (annual %),SP.POP.GROW,1.361699118
1985,China,Population in largest city,EN.URB.LCTY,7096280
1985,China,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,2.951680738
1985,China,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,9.099801244
1985,China,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1985,China,Rural population (% of total population),SP.RUR.TOTL.ZS,77.126
1985,China,Urban population (% of total population),SP.URB.TOTL.IN.ZS,22.874
1985,India,Population density (people per sq. km of land area),EN.POP.DNST,262.4259075
1985,India,Population growth (annual %),SP.POP.GROW,2.248362401
1985,India,Population in largest city,EN.URB.LCTY,10685530
1985,India,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,5.624752311
1985,India,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,10.44074508
1985,India,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1985,India,Rural population (% of total population),SP.RUR.TOTL.ZS,75.652
1985,India,Urban population (% of total population),SP.URB.TOTL.IN.ZS,24.348
1986,European Union,Population density (people per sq. km of land area),EN.POP.DNST,115.454949
1986,European Union,Population growth (annual %),SP.POP.GROW,0.272934084
1986,European Union,Population in largest city,EN.URB.LCTY,
1986,European Union,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,15.74712535
1986,European Union,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,16.01576433
1986,European Union,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1986,European Union,Rural population (% of total population),SP.RUR.TOTL.ZS,31.37088859
1986,European Union,Urban population (% of total population),SP.URB.TOTL.IN.ZS,68.62911141
1986,China,Population density (people per sq. km of land area),EN.POP.DNST,113.6303358
1986,China,Population growth (annual %),SP.POP.GROW,1.487398929
1986,China,Population in largest city,EN.URB.LCTY,7375356
1986,China,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,2.934588424
1986,China,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,9.324563316
1986,China,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1986,China,Rural population (% of total population),SP.RUR.TOTL.ZS,76.441
1986,China,Urban population (% of total population),SP.URB.TOTL.IN.ZS,23.559
1986,India,Population density (people per sq. km of land area),EN.POP.DNST,268.3578893
1986,India,Population growth (annual %),SP.POP.GROW,2.235271247
1986,India,Population in largest city,EN.URB.LCTY,11000338
1986,India,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,5.607880972
1986,India,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,10.55465775
1986,India,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1986,India,Rural population (% of total population),SP.RUR.TOTL.ZS,75.415
1986,India,Urban population (% of total population),SP.URB.TOTL.IN.ZS,24.585
1987,European Union,Population density (people per sq. km of land area),EN.POP.DNST,115.7895491
1987,European Union,Population growth (annual %),SP.POP.GROW,0.289810124
1987,European Union,Population in largest city,EN.URB.LCTY,
1987,European Union,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,15.79743065
1987,European Union,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,16.0841889
1987,European Union,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1987,European Union,Rural population (% of total population),SP.RUR.TOTL.ZS,31.16179542
1987,European Union,Urban population (% of total population),SP.URB.TOTL.IN.ZS,68.83820458
1987,China,Population density (people per sq. km of land area),EN.POP.DNST,115.4672063
1987,China,Population growth (annual %),SP.POP.GROW,1.603605087
1987,China,Population in largest city,EN.URB.LCTY,7665406
1987,China,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,2.914868472
1987,China,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,9.549763061
1987,China,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1987,China,Rural population (% of total population),SP.RUR.TOTL.ZS,75.741
1987,China,Urban population (% of total population),SP.URB.TOTL.IN.ZS,24.259
1987,India,Population density (people per sq. km of land area),EN.POP.DNST,274.357214
1987,India,Population growth (annual %),SP.POP.GROW,2.21094603
1987,India,Population in largest city,EN.URB.LCTY,11324421
1987,India,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,5.592715032
1987,India,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,10.67430793
1987,India,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1987,India,Rural population (% of total population),SP.RUR.TOTL.ZS,75.177
1987,India,Urban population (% of total population),SP.URB.TOTL.IN.ZS,24.823
1988,European Union,Population density (people per sq. km of land area),EN.POP.DNST,116.1596873
1988,European Union,Population growth (annual %),SP.POP.GROW,0.319385489
1988,European Union,Population in largest city,EN.URB.LCTY,
1988,European Union,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,15.7750136
1988,European Union,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,16.07689395
1988,European Union,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1988,European Union,Rural population (% of total population),SP.RUR.TOTL.ZS,30.9569505
1988,European Union,Urban population (% of total population),SP.URB.TOTL.IN.ZS,69.0430495
1988,China,Population density (people per sq. km of land area),EN.POP.DNST,117.3413575
1988,China,Population growth (annual %),SP.POP.GROW,1.610071086
1988,China,Population in largest city,EN.URB.LCTY,7967288
1988,China,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,2.895920631
1988,China,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,9.787155215
1988,China,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1988,China,Rural population (% of total population),SP.RUR.TOTL.ZS,75.026
1988,China,Urban population (% of total population),SP.URB.TOTL.IN.ZS,24.974
1988,India,Population density (people per sq. km of land area),EN.POP.DNST,280.4158769
1988,India,Population growth (annual %),SP.POP.GROW,2.184281791
1988,India,Population in largest city,EN.URB.LCTY,11658518
1988,India,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,5.5793683
1988,India,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,10.80062844
1988,India,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1988,India,Rural population (% of total population),SP.RUR.TOTL.ZS,74.937
1988,India,Urban population (% of total population),SP.URB.TOTL.IN.ZS,25.063
1989,European Union,Population density (people per sq. km of land area),EN.POP.DNST,116.5805208
1989,European Union,Population growth (annual %),SP.POP.GROW,0.334646356
1989,European Union,Population in largest city,EN.URB.LCTY,
1989,European Union,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,15.80772521
1989,European Union,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,16.11314504
1989,European Union,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1989,European Union,Rural population (% of total population),SP.RUR.TOTL.ZS,30.802901
1989,European Union,Urban population (% of total population),SP.URB.TOTL.IN.ZS,69.197099
1989,China,Population density (people per sq. km of land area),EN.POP.DNST,119.154262
1989,China,Population growth (annual %),SP.POP.GROW,1.533169996
1989,China,Population in largest city,EN.URB.LCTY,8280178
1989,China,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,2.880019469
1989,China,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,10.04579833
1989,China,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1989,China,Rural population (% of total population),SP.RUR.TOTL.ZS,74.299
1989,China,Urban population (% of total population),SP.URB.TOTL.IN.ZS,25.701
1989,India,Population density (people per sq. km of land area),EN.POP.DNST,286.5651617
1989,India,Population growth (annual %),SP.POP.GROW,2.169217481
1989,India,Population in largest city,EN.URB.LCTY,12001511
1989,India,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,5.566516889
1989,India,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,10.93105255
1989,India,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1989,India,Rural population (% of total population),SP.RUR.TOTL.ZS,74.695
1989,India,Urban population (% of total population),SP.URB.TOTL.IN.ZS,25.305
1990,European Union,Population density (people per sq. km of land area),EN.POP.DNST,116.9654151
1990,European Union,Population growth (annual %),SP.POP.GROW,0.330153239
1990,European Union,Population in largest city,EN.URB.LCTY,
1990,European Union,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,15.79284739
1990,European Union,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,16.13341659
1990,European Union,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1990,European Union,Rural population (% of total population),SP.RUR.TOTL.ZS,30.63332102
1990,European Union,Urban population (% of total population),SP.URB.TOTL.IN.ZS,69.36667898
1990,China,Population density (people per sq. km of land area),EN.POP.DNST,120.9155061
1990,China,Population growth (annual %),SP.POP.GROW,1.467303211
1990,China,Population in largest city,EN.URB.LCTY,8605812
1990,China,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,2.867021232
1990,China,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,10.32887917
1990,China,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
1990,China,Rural population (% of total population),SP.RUR.TOTL.ZS,73.558
1990,China,Urban population (% of total population),SP.URB.TOTL.IN.ZS,26.442
1990,India,Population density (people per sq. km of land area),EN.POP.DNST,292.7670835
1990,India,Population growth (annual %),SP.POP.GROW,2.141140539
1990,India,Population in largest city,EN.URB.LCTY,12355090
1990,India,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,5.555985386
1990,India,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,11.06868727
1990,India,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,
